ID	ID_AUTEUR	ID_RECUEIL	ID_POEME	TYPE_TEXTE	LM	PROFIL	NBR	REPETITION	REGLE	DESCRIPTION	REMARQUES	DATE	
HUG1596.lm:6	HUG	HUG_27	HUG1596	poem	6	6	18		0.1	mètre simple		2022-06-06	
HUG1597.lm:12	HUG	HUG_27	HUG1597	poem	12	6+6	5		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1597.lm:8	HUG	HUG_27	HUG1597	poem	8		1		0.0	vers unique		2022-06-06	
HUG1598.lm:12	HUG	HUG_27	HUG1598	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1598.lm:8	HUG	HUG_27	HUG1598	poem	8	8	4		0.1	mètre simple		2022-06-06	
HUG1599.lm:12	HUG	HUG_27	HUG1599	poem	12	6+6	7		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG16.lm:8	HUG	HUG_8	HUG16	poem	8	8	100		0.1	mètre simple		2022-06-06	
HUG160.lm:12	HUG	HUG_10	HUG160	poem	12	6+6	40		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG160.lm:8	HUG	HUG_10	HUG160	poem	8	8	20		0.1	mètre simple		2022-06-05	
HUG1600.lm:12	HUG	HUG_27	HUG1600	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1601.lm:12	HUG	HUG_27	HUG1601	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1601.lm:8	HUG	HUG_27	HUG1601	poem	8	8	2		0.1	mètre simple		2022-06-06	
HUG1602.lm:12	HUG	HUG_27	HUG1602	poem	12	6+6	63		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1603.lm:12	HUG	HUG_27	HUG1603	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1604.lm:12	HUG	HUG_27	HUG1604	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1605.lm:12	HUG	HUG_27	HUG1605	poem	12	6+6	10		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1606.lm:12	HUG	HUG_27	HUG1606	poem	12	6+6	19		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1606.lm:8	HUG	HUG_27	HUG1606	poem	8	8	5		0.1	mètre simple		2022-06-06	
HUG1607.lm:12	HUG	HUG_27	HUG1607	poem	12	6+6	11		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1608.lm:12	HUG	HUG_27	HUG1608	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1609.lm:12	HUG	HUG_27	HUG1609	poem	12	6+6	10		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1609.lm:8	HUG	HUG_27	HUG1609	poem	8	8	2		0.1	mètre simple		2022-06-06	
HUG161.lm:12	HUG	HUG_10	HUG161	poem	12	6+6	54		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG1610.lm:12	HUG	HUG_27	HUG1610	poem	12	6+6	46		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1611.lm:12	HUG	HUG_27	HUG1611	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1611.lm:8	HUG	HUG_27	HUG1611	poem	8	8	4		0.1	mètre simple		2022-06-06	
HUG1612.lm:12	HUG	HUG_27	HUG1612	poem	12	6+6	9		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1613.lm:12	HUG	HUG_27	HUG1613	poem	12	6+6	14		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1614.lm:12	HUG	HUG_27	HUG1614	poem	12	6+6	5		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1614.lm:6	HUG	HUG_27	HUG1614	poem	6		1		0.0	vers unique		2022-06-06	
HUG1615.lm:8	HUG	HUG_27	HUG1615	poem	8	8	6		0.1	mètre simple		2022-06-06	
HUG1616.lm:10	HUG	HUG_27	HUG1616	poem	10	4+6	7		1.1.2.1.1.1	profil traditionnel		2022-06-06	
HUG1617.lm:12	HUG	HUG_27	HUG1617	poem	12	6+6	13		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1618.lm:12	HUG	HUG_27	HUG1618	poem	12	6+6	5		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1618.lm:8	HUG	HUG_27	HUG1618	poem	8		1		0.0	vers unique		2022-06-06	
HUG1619.lm:12	HUG	HUG_27	HUG1619	poem	12	6+6	6		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG162.lm:12	HUG	HUG_10	HUG162	poem	12	6+6	36		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG162.lm:6	HUG	HUG_10	HUG162	poem	6	6	18		0.1	mètre simple		2022-06-05	
HUG1620.lm:12	HUG	HUG_27	HUG1620	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1621.lm:7	HUG	HUG_27	HUG1621	poem	7	7	8		0.1	mètre simple		2022-06-06	
HUG1622.lm:12	HUG	HUG_27	HUG1622	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1623.lm:12	HUG	HUG_27	HUG1623	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1624.lm:12	HUG	HUG_27	HUG1624	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1625.lm:12	HUG	HUG_27	HUG1625	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1626.lm:12	HUG	HUG_27	HUG1626	poem	12	6+6	5		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1627.lm:12	HUG	HUG_27	HUG1627	poem	12	6+6	3		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1627.lm:6	HUG	HUG_27	HUG1627	poem	6	6	2		0.1	mètre simple		2022-06-06	
HUG1628.lm:4	HUG	HUG_27	HUG1628	poem	4	4	90		0.1	mètre simple		2022-06-06	
HUG1628.lm:8	HUG	HUG_27	HUG1628	poem	8	8	90		0.1	mètre simple		2022-06-06	
HUG1629.lm:12	HUG	HUG_27	HUG1629	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG163.lm:5	HUG	HUG_10	HUG163	poem	5	5	72		0.1	mètre simple		2022-06-05	
HUG1630.lm:10	HUG	HUG_27	HUG1630	poem	10	5+5	12		1.1.2.1.1.2	profil traditionnel		2022-06-06	
HUG1631.lm:10	HUG	HUG_27	HUG1631	poem	10	5+5	28		1.1.2.1.1.2	profil traditionnel		2022-06-06	
HUG1632.lm:12	HUG	HUG_27	HUG1632	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1633.lm:12	HUG	HUG_27	HUG1633	poem	12	6+6	37		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1634.lm:12	HUG	HUG_27	HUG1634	poem	12	6+6	28		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1635.lm:12	HUG	HUG_27	HUG1635	poem	12	6+6	14		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1636.lm:12	HUG	HUG_27	HUG1636	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1637.lm:12	HUG	HUG_27	HUG1637	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1638.lm:12	HUG	HUG_27	HUG1638	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1639.lm:12	HUG	HUG_27	HUG1639	poem	12	6+6	11		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG164.lm:12	HUG	HUG_10	HUG164	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG1640.lm:8	HUG	HUG_27	HUG1640	poem	8	8	10		0.1	mètre simple		2022-06-06	
HUG1641.lm:12	HUG	HUG_27	HUG1641	poem	12	6+6	28		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1642.lm:12	HUG	HUG_27	HUG1642	poem	12	6+6	14		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1643.lm:7	HUG	HUG_27	HUG1643	poem	7	7	30		0.1	mètre simple		2022-06-06	
HUG1644.lm:12	HUG	HUG_27	HUG1644	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1644.lm:6	HUG	HUG_27	HUG1644	poem	6	6	4		0.1	mètre simple		2022-06-06	
HUG1645.lm:12	HUG	HUG_27	HUG1645	poem	12	6+6	24		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1646.lm:12	HUG	HUG_27	HUG1646	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1646.lm:8	HUG	HUG_27	HUG1646	poem	8	8	6		0.1	mètre simple		2022-06-06	
HUG1647.lm:12	HUG	HUG_27	HUG1647	poem	12	6+6	10		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1648.lm:12	HUG	HUG_27	HUG1648	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1649.lm:12	HUG	HUG_27	HUG1649	poem	12	6+6	42		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG165.lm:12	HUG	HUG_10	HUG165	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG165.lm:6	HUG	HUG_10	HUG165	poem	6	6	2		0.1	mètre simple		2022-06-05	
HUG1650.lm:12	HUG	HUG_27	HUG1650	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1651.lm:12	HUG	HUG_27	HUG1651	poem	12	6+6	7		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1652.lm:12	HUG	HUG_27	HUG1652	poem	12	6+6	22		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1653.lm:12	HUG	HUG_27	HUG1653	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1654.lm:12	HUG	HUG_27	HUG1654	poem	12	6+6	11		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1655.lm:12	HUG	HUG_27	HUG1655	poem	12	6+6	22		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1656.lm:12	HUG	HUG_27	HUG1656	poem	12	6+6	10		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1657.lm:12	HUG	HUG_27	HUG1657	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1658.lm:12	HUG	HUG_27	HUG1658	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1659.lm:12	HUG	HUG_27	HUG1659	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG166.lm:12	HUG	HUG_10	HUG166	poem	12	6+6	54		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG1660.lm:12	HUG	HUG_27	HUG1660	poem	12	6+6	9		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1661.lm:12	HUG	HUG_27	HUG1661	poem	12	6+6	58		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1662.lm:12	HUG	HUG_27	HUG1662	poem	12	6+6	14		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1663.lm:12	HUG	HUG_27	HUG1663	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1664.lm:12	HUG	HUG_27	HUG1664	poem	12	6+6	11		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1665.lm:7	HUG	HUG_27	HUG1665	poem	7	7	10		0.1	mètre simple		2022-06-06	
HUG1666.lm:12	HUG	HUG_27	HUG1666	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1667.lm:12	HUG	HUG_27	HUG1667	poem	12	6+6	9		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1668.lm:12	HUG	HUG_27	HUG1668	poem	12	6+6	9		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1669.lm:12	HUG	HUG_27	HUG1669	poem	12	6+6	52		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG167.lm:12	HUG	HUG_10	HUG167	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG167.lm:6	HUG	HUG_10	HUG167	poem	6	6	6		0.1	mètre simple		2022-06-05	
HUG1670.lm:12	HUG	HUG_27	HUG1670	poem	12	6+6	7		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1671.lm:12	HUG	HUG_27	HUG1671	poem	12	6+6	15		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1672.lm:12	HUG	HUG_27	HUG1672	poem	12	6+6	19		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1673.lm:12	HUG	HUG_27	HUG1673	poem	12	6+6	9		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1674.lm:12	HUG	HUG_27	HUG1674	poem	12	6+6	69		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1675.lm:12	HUG	HUG_27	HUG1675	poem	12	6+6	29		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1676.lm:12	HUG	HUG_27	HUG1676	poem	12	6+6	37		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1677.lm:12	HUG	HUG_27	HUG1677	poem	12	6+6	41		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1678.lm:12	HUG	HUG_27	HUG1678	poem	12	6+6	23		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1679.lm:12	HUG	HUG_27	HUG1679	poem	12	6+6	36		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG168.lm:8	HUG	HUG_10	HUG168	poem	8	8	40		0.1	mètre simple		2022-06-05	
HUG1680.lm:12	HUG	HUG_27	HUG1680	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1681.lm:12	HUG	HUG_27	HUG1681	poem	12	6−6	17		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-06	
HUG1682.lm:12	HUG	HUG_27	HUG1682	poem	12	6+6	22		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1683.lm:12	HUG	HUG_27	HUG1683	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1683.lm:8	HUG	HUG_27	HUG1683	poem	8	8	6		0.1	mètre simple		2022-06-06	
HUG1684.lm:12	HUG	HUG_27	HUG1684	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1685.lm:12	HUG	HUG_27	HUG1685	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1686.lm:12	HUG	HUG_27	HUG1686	poem	12	6+6	9		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1687.lm:12	HUG	HUG_27	HUG1687	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1688.lm:12	HUG	HUG_27	HUG1688	poem	12	6+6	7		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1689.lm:8	HUG	HUG_27	HUG1689	poem	8	8	40		0.1	mètre simple		2022-06-06	
HUG169.lm:12	HUG	HUG_10	HUG169	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG1690.lm:12	HUG	HUG_27	HUG1690	poem	12	6+6	21		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1691.lm:12	HUG	HUG_27	HUG1691	poem	12	6+6	17		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1691.lm:6	HUG	HUG_27	HUG1691	poem	6		1		0.0	vers unique		2022-06-06	
HUG1692.lm:12	HUG	HUG_27	HUG1692	poem	12	6+6	26		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1693.lm:12	HUG	HUG_27	HUG1693	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1694.lm:12	HUG	HUG_27	HUG1694	poem	12	6+6	15		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1695.lm:12	HUG	HUG_27	HUG1695	poem	12	6+6	7		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1696.lm:12	HUG	HUG_27	HUG1696	poem	12	6+6	11		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1697.lm:12	HUG	HUG_27	HUG1697	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1698.lm:12	HUG	HUG_27	HUG1698	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1699.lm:12	HUG	HUG_27	HUG1699	poem	12	6+6	37		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG17.lm:12	HUG	HUG_8	HUG17	poem	12	6+6	78		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG17.lm:8	HUG	HUG_8	HUG17	poem	8	8	52		0.1	mètre simple		2022-06-06	
HUG170.lm:12	HUG	HUG_10	HUG170	poem	12	6+6	84		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG1700.lm:12	HUG	HUG_27	HUG1700	poem	12	6+6	9		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1701.lm:12	HUG	HUG_27	HUG1701	poem	12	6+6	19		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1702.lm:12	HUG	HUG_27	HUG1702	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1703.lm:12	HUG	HUG_27	HUG1703	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1703.lm:8	HUG	HUG_27	HUG1703	poem	8	8	2		0.1	mètre simple		2022-06-06	
HUG1704.lm:12	HUG	HUG_27	HUG1704	poem	12	6+6	4		1.1.1.1.1	profil traditionnel	profil(s) concurrent(s) atypiques écarté(s) : ['9+3']	2022-06-06	
HUG1704.lm:6	HUG	HUG_27	HUG1704	poem	6	6	4		0.1	mètre simple		2022-06-06	
HUG1705.lm:12	HUG	HUG_27	HUG1705	poem	12	6+6	64		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1706.lm:12	HUG	HUG_27	HUG1706	poem	12	6+6	32		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1707.lm:12	HUG	HUG_27	HUG1707	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1707.lm:6	HUG	HUG_27	HUG1707	poem	6	6	8		0.1	mètre simple		2022-06-06	
HUG1708.lm:12	HUG	HUG_27	HUG1708	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1709.lm:12	HUG	HUG_27	HUG1709	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG171.lm:12	HUG	HUG_10	HUG171	poem	12	6+6	24		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG171.lm:6	HUG	HUG_10	HUG171	poem	6	6	12		0.1	mètre simple		2022-06-05	
HUG1710.lm:12	HUG	HUG_27	HUG1710	poem	12	6+6	6		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1711.lm:12	HUG	HUG_27	HUG1711	poem	12	6+6	6		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1712.lm:12	HUG	HUG_27	HUG1712	poem	12	6+6	6		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1713.lm:12	HUG	HUG_27	HUG1713	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1714.lm:12	HUG	HUG_27	HUG1714	poem	12	6+6	6		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1715.lm:12	HUG	HUG_27	HUG1715	poem	12	6+6	2		1.1.1.1.1	profil traditionnel	profil(s) concurrent(s) atypiques écarté(s) : ['3+9', '4+8']	2022-06-06	
HUG1716.lm:12	HUG	HUG_27	HUG1716	poem	12	6+6	1		1.0.0	vers unique	équivalence culturelle	2022-06-06	
HUG1717.lm:12	HUG	HUG_27	HUG1717	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1718.lm:12	HUG	HUG_27	HUG1718	poem	12	6+6	11		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1719.lm:12	HUG	HUG_27	HUG1719	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1719.lm:8	HUG	HUG_27	HUG1719	poem	8	8	5		0.1	mètre simple		2022-06-06	
HUG172.lm:12	HUG	HUG_10	HUG172	poem	12	6+6	144		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG1720.lm:12	HUG	HUG_27	HUG1720	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1721.lm:12	HUG	HUG_27	HUG1721	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1722.lm:12	HUG	HUG_27	HUG1722	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1723.lm:12	HUG	HUG_27	HUG1723	poem	12	6+6	3		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1723.lm:6	HUG	HUG_27	HUG1723	poem	6		1		0.0	vers unique		2022-06-06	
HUG1724.lm:12	HUG	HUG_27	HUG1724	poem	12	6+6	3		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1725.lm:12	HUG	HUG_27	HUG1725	poem	12	6+6	3		1.1.1.1.1	profil traditionnel	profil(s) concurrent(s) atypiques écarté(s) : ['8+4']	2022-06-06	
HUG1725.lm:5	HUG	HUG_27	HUG1725	poem	5		1		0.0	vers unique		2022-06-06	
HUG1725.lm:6	HUG	HUG_27	HUG1725	poem	6		1		0.0	vers unique		2022-06-06	
HUG1726.lm:12	HUG	HUG_27	HUG1726	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1727.lm:12	HUG	HUG_27	HUG1727	poem	12	6+6	5		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1728.lm:8	HUG	HUG_27	HUG1728	poem	8	8	4		0.1	mètre simple		2022-06-06	
HUG1729.lm:12	HUG	HUG_27	HUG1729	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1729.lm:6	HUG	HUG_27	HUG1729	poem	6	6	2		0.1	mètre simple		2022-06-06	
HUG173.lm:12	HUG	HUG_10	HUG173	poem	12	6+6	126		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG1730.lm:12	HUG	HUG_27	HUG1730	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1731.lm:12	HUG	HUG_27	HUG1731	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1732.lm:12	HUG	HUG_27	HUG1732	poem	12	6+6	5		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1733.lm:12	HUG	HUG_27	HUG1733	poem	12	6+6	3		1.1.1.1.1	profil traditionnel	profil(s) concurrent(s) atypiques écarté(s) : ['10+2']	2022-06-06	
HUG1734.lm:12	HUG	HUG_27	HUG1734	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1734.lm:8	HUG	HUG_27	HUG1734	poem	8	8	2		0.1	mètre simple		2022-06-06	
HUG1735.lm:12	HUG	HUG_27	HUG1735	poem	12	6+6	1		1.0.0	vers unique	équivalence culturelle	2022-06-06	
HUG1736.lm:12	HUG	HUG_27	HUG1736	poem	12	6+6	2		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1737.lm:12	HUG	HUG_27	HUG1737	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1738.lm:12	HUG	HUG_27	HUG1738	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1739.lm:7	HUG	HUG_27	HUG1739	poem	7	7	8		0.1	mètre simple		2022-06-06	
HUG174.lm:12	HUG	HUG_10	HUG174	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG174.lm:8	HUG	HUG_10	HUG174	poem	8	8	8		0.1	mètre simple		2022-06-05	
HUG1740.lm:12	HUG	HUG_27	HUG1740	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1741.lm:12	HUG	HUG_27	HUG1741	poem	12	6+6	4		1.1.1.1.1	profil traditionnel	profil(s) concurrent(s) atypiques écarté(s) : ['7+5']	2022-06-06	
HUG1742.lm:8	HUG	HUG_27	HUG1742	poem	8	8	10		0.1	mètre simple		2022-06-06	
HUG1743.lm:12	HUG	HUG_27	HUG1743	poem	12	6+6	3		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1743.lm:8	HUG	HUG_27	HUG1743	poem	8	8	2		0.1	mètre simple		2022-06-06	
HUG1744.lm:12	HUG	HUG_27	HUG1744	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1745.lm:12	HUG	HUG_27	HUG1745	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1746.lm:12	HUG	HUG_27	HUG1746	poem	12	6+6	4		1.1.1.1.1	profil traditionnel	profil(s) concurrent(s) atypiques écarté(s) : ['2+10']	2022-06-06	
HUG1747.lm:12	HUG	HUG_27	HUG1747	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1748.lm:12	HUG	HUG_27	HUG1748	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1749.lm:12	HUG	HUG_27	HUG1749	poem	12	6+6	5		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG175.lm:12	HUG	HUG_10	HUG175	poem	12	6+6	66		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG175.lm:8	HUG	HUG_10	HUG175	poem	8	8	6		0.1	mètre simple		2022-06-05	
HUG1750.lm:12	HUG	HUG_27	HUG1750	poem	12	6+6	7		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1751.lm:12	HUG	HUG_27	HUG1751	poem	12	6+6	5		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1752.lm:12	HUG	HUG_27	HUG1752	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1752.lm:8	HUG	HUG_27	HUG1752	poem	8	8	2		0.1	mètre simple		2022-06-06	
HUG1753.lm:12	HUG	HUG_27	HUG1753	poem	12	6+6	6		1.1.1.1.1	profil traditionnel	profil(s) concurrent(s) atypiques écarté(s) : ['4+8']	2022-06-06	
HUG1753.lm:8	HUG	HUG_27	HUG1753	poem	8		1		0.0	vers unique		2022-06-06	
HUG1754.lm:12	HUG	HUG_27	HUG1754	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1755.lm:12	HUG	HUG_27	HUG1755	poem	12	6+6	1		1.0.0	vers unique	équivalence culturelle	2022-06-06	
HUG1756.lm:12	HUG	HUG_27	HUG1756	poem	12	6+6	1		1.0.0	vers unique	équivalence culturelle	2022-06-06	
HUG1757.lm:12	HUG	HUG_27	HUG1757	poem	12	6+6	3		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1758.lm:12	HUG	HUG_27	HUG1758	poem	12	6+6	1		1.0.0	vers unique	équivalence culturelle	2022-06-06	
HUG1759.lm:12	HUG	HUG_27	HUG1759	poem	12	6+6	2		1.1.1.1.1	profil traditionnel	profil(s) concurrent(s) atypiques écarté(s) : ['3+9', '10+2']	2022-06-06	
HUG176.lm:12	HUG	HUG_10	HUG176	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG176.lm:6	HUG	HUG_10	HUG176	poem	6	6	6		0.1	mètre simple		2022-06-05	
HUG1760.lm:12	HUG	HUG_27	HUG1760	poem	12	6+6	5		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG1761.lm:12	HUG	HUG_27	HUG1761	poem	12	6+6	1		1.0.0	vers unique	équivalence culturelle	2022-06-06	
HUG1762.lm:10	HUG	HUG_27	HUG1762	poem	10	4+6	1		1.0.0	vers unique	équivalence culturelle	2022-06-06	
